ID,Strain,Counts,total_counts,rel_counts,bac_copies,bac_copies_raw,Ct_Mean_bac,Ct_SD_bac,abs_counts_org,limit_passed,Type,Experiment,Plate,CommunityCombo,Treatment,Notes,present,spec_name,spec_name_uniq,Treatment_simp,total_reads,sample_geq,abs_counts,geq_passed,is_low,arrival
2-7_3,ESL0170,0,11118,0,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),AB,11118,689300.057064751,0,0,No,second
2-7_3,ESL0824,0,11118,0,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),AB,11118,689300.057064751,0,0,No,second
2-7_3,ESL0198,365,11118,0.0328296456197158,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,251594520.828634,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),AB,11118,689300.057064751,251594520.828634,1,No,first
2-7_3,ESL0827,0,11118,0,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),AB,11118,689300.057064751,0,0,No,second
2-7_3,ESL0199,238,11118,0.0214067278287462,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,164053413.581411,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),AB,11118,689300.057064751,164053413.581411,1,No,first
2-7_3,ESL0200,362,11118,0.0325598129159921,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,249526620.65744,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),AB,11118,689300.057064751,249526620.65744,1,No,first
2-7_3,ESL0819,0,11118,0,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),AB,11118,689300.057064751,0,0,No,second
2-7_3,ESL0197,289,11118,0.0259938837920489,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,199207716.491713,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),AB,11118,689300.057064751,199207716.491713,1,No,both
2-7_3,ESL0394,40,11118,0.00359776938298255,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,27572002.28259,Yes,bee,2,3,5,A5-B5,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),AB,11118,689300.057064751,27572002.28259,1,No,second
2-7_3,ESL0295,0,11118,0,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,0,Yes,bee,2,3,5,A5-B5,,0,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),AB,11118,689300.057064751,0,0,No,first
2-7_3,ESL1028,250,11118,0.0224860586436409,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,172325014.266188,Yes,bee,2,3,5,A5-B5,,1,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),AB,11118,689300.057064751,172325014.266188,1,No,both
2-7_3,ESL0263,2992,11118,0.269113149847095,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,2062385770.73773,Yes,bee,2,3,5,A5-B5,,1,Lactobacillus apis,Lactobacillus apis (ESL0263),AB,11118,689300.057064751,2062385770.73773,1,No,first
2-7_3,ESL0185,51,11118,0.00458715596330275,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,35154302.9103023,Yes,bee,2,3,5,A5-B5,,1,Lactobacillus apis,Lactobacillus apis (ESL0185),AB,11118,689300.057064751,35154302.9103023,1,No,second
2-7_3,ESL0183,0,11118,0,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),AB,11118,689300.057064751,0,0,No,second
2-7_3,ESL0835,3144,11118,0.282784673502428,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,2167159379.41158,Yes,bee,2,3,5,A5-B5,,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),AB,11118,689300.057064751,2167159379.41158,1,No,first
2-7_3,ESL0184,0,11118,0,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),AB,11118,689300.057064751,0,0,No,first
2-7_3,ESL0350,108,11118,0.00971397733405289,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,74444406.1629931,Yes,bee,2,3,5,A5-B5,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),AB,11118,689300.057064751,74444406.1629931,1,No,second
2-7_3,ESL0186,2776,11118,0.249685195178989,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,1913496958.41175,Yes,bee,2,3,5,A5-B5,,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0186),AB,11118,689300.057064751,1913496958.41175,1,No,first
2-7_3,ESL0261,0,11118,0,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0261),AB,11118,689300.057064751,0,0,No,second
2-7_3,unknown,0,11118,0,7663638034.4459,5676768.91440437,14.0214910507202,0.0797000825405121,0,Yes,bee,2,3,5,A5-B5,,0,NA,NA (unknown),AB,11118,689300.057064751,0,0,No,NA
2-7_4,ESL0825,22,8922,0.00246581483972204,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,9205990.00496495,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),AB,8922,418454.09113477,9205990.00496495,1,No,second
2-7_4,ESL0820,827,8922,0.0926922214750056,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,346061533.368455,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),AB,8922,418454.09113477,346061533.368455,1,No,first
2-7_4,ESL0822,262,8922,0.0293656130912352,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,109634971.87731,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),AB,8922,418454.09113477,109634971.87731,1,No,first
2-7_4,ESL0170,0,8922,0,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),AB,8922,418454.09113477,0,0,No,second
2-7_4,ESL0824,0,8922,0,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),AB,8922,418454.09113477,0,0,No,second
2-7_4,ESL0198,478,8922,0.053575431517597,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,200021055.56242,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),AB,8922,418454.09113477,200021055.56242,1,No,first
2-7_4,ESL0827,0,8922,0,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),AB,8922,418454.09113477,0,0,No,second
2-7_4,ESL0199,430,8922,0.0481954718672943,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,179935259.187951,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),AB,8922,418454.09113477,179935259.187951,1,No,first
2-7_4,ESL0200,214,8922,0.0239856534409325,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,89549175.5028408,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),AB,8922,418454.09113477,89549175.5028408,1,No,first
2-7_4,ESL0819,0,8922,0,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),AB,8922,418454.09113477,0,0,No,second
2-7_4,ESL0197,87,8922,0.0097511768661735,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,36405505.928725,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),AB,8922,418454.09113477,36405505.928725,1,No,both
2-7_4,ESL0394,56,8922,0.00627661959201973,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,23433429.1035471,Yes,bee,2,3,5,A5-B5,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),AB,8922,418454.09113477,23433429.1035471,1,No,second
2-7_4,ESL0295,137,8922,0.0153553015019054,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,57328210.4854635,Yes,bee,2,3,5,A5-B5,,1,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),AB,8922,418454.09113477,57328210.4854635,1,No,first
2-7_4,ESL1028,156,8922,0.0174848688634835,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,65278838.2170242,Yes,bee,2,3,5,A5-B5,,1,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),AB,8922,418454.09113477,65278838.2170242,1,No,both
2-7_4,ESL0263,882,8922,0.0988567585743107,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,369076508.380867,Yes,bee,2,3,5,A5-B5,,1,Lactobacillus apis,Lactobacillus apis (ESL0263),AB,8922,418454.09113477,369076508.380867,1,No,first
2-7_4,ESL0185,34,8922,0.00381080475229769,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,14227439.0985822,Yes,bee,2,3,5,A5-B5,,1,Lactobacillus apis,Lactobacillus apis (ESL0185),AB,8922,418454.09113477,14227439.0985822,1,No,second
2-7_4,ESL0183,0,8922,0,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),AB,8922,418454.09113477,0,0,No,second
2-7_4,ESL0835,2547,8922,0.285474108944183,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,1065802570.12026,Yes,bee,2,3,5,A5-B5,,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),AB,8922,418454.09113477,1065802570.12026,1,No,first
2-7_4,ESL0184,0,8922,0,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),AB,8922,418454.09113477,0,0,No,first
2-7_4,ESL0350,250,8922,0.0280206231786595,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,104613522.783693,Yes,bee,2,3,5,A5-B5,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),AB,8922,418454.09113477,104613522.783693,1,No,second
2-7_4,ESL0186,2540,8922,0.28468953149518,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,1062873391.48232,Yes,bee,2,3,5,A5-B5,,1,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0186),AB,8922,418454.09113477,1062873391.48232,1,No,first
2-7_4,ESL0261,0,8922,0,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0261),AB,8922,418454.09113477,0,0,No,second
2-7_4,unknown,0,8922,0,3733447401.10442,2765516.59341068,15.0813455581665,0.0912838876247406,0,Yes,bee,2,3,5,A5-B5,,0,NA,NA (unknown),AB,8922,418454.09113477,0,0,No,NA
2-7_5,ESL0825,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),AB,130,32947635.0146929,0,0,Yes,second
2-7_5,ESL0820,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),AB,130,32947635.0146929,0,0,Yes,first
2-7_5,ESL0822,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),AB,130,32947635.0146929,0,0,Yes,first
2-7_5,ESL0170,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),AB,130,32947635.0146929,0,0,Yes,second
2-7_5,ESL0824,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),AB,130,32947635.0146929,0,0,Yes,second
2-7_5,ESL0198,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),AB,130,32947635.0146929,0,0,Yes,first
2-7_5,ESL0827,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),AB,130,32947635.0146929,0,0,Yes,second
2-7_5,ESL0199,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),AB,130,32947635.0146929,0,0,Yes,first
2-7_5,ESL0200,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),AB,130,32947635.0146929,0,0,Yes,first
2-7_5,ESL0819,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),AB,130,32947635.0146929,0,0,Yes,second
2-7_5,ESL0197,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),AB,130,32947635.0146929,0,0,Yes,both
2-7_5,ESL0394,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),AB,130,32947635.0146929,0,0,Yes,second
2-7_5,ESL0295,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),AB,130,32947635.0146929,0,0,Yes,first
2-7_5,ESL1028,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),AB,130,32947635.0146929,0,0,Yes,both
2-7_5,ESL0263,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus apis,Lactobacillus apis (ESL0263),AB,130,32947635.0146929,0,0,Yes,first
2-7_5,ESL0185,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus apis,Lactobacillus apis (ESL0185),AB,130,32947635.0146929,0,0,Yes,second
2-7_5,ESL0183,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),AB,130,32947635.0146929,0,0,Yes,second
2-7_5,ESL0835,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),AB,130,32947635.0146929,0,0,Yes,first
2-7_5,ESL0184,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),AB,130,32947635.0146929,0,0,Yes,first
2-7_5,ESL0350,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),AB,130,32947635.0146929,0,0,Yes,second
2-7_5,ESL0186,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0186),AB,130,32947635.0146929,0,0,Yes,first
2-7_5,ESL0261,0,130,0,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus kullabergensis,Lactobacillus kullabergensis (ESL0261),AB,130,32947635.0146929,0,0,Yes,second
2-7_5,unknown,130,130,1,4283192551.91008,3172735.2236371,14.8789014816284,0.189858198165894,4283192551.91008,Yes,bee,2,3,5,A5-B5,,1,NA,NA (unknown),AB,130,32947635.0146929,4283192551.91008,1,Yes,NA
2-7_6,ESL0825,0,6846,0,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium apousia,Bifidobacterium apousia (ESL0825),AB,6846,551815.126380212,0,0,No,second
2-7_6,ESL0820,206,6846,0.0300905638328951,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,113673916.034324,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium apousia,Bifidobacterium apousia (ESL0820),AB,6846,551815.126380212,113673916.034324,1,No,first
2-7_6,ESL0822,60,6846,0.00876424189307625,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,33108907.5828127,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0822),AB,6846,551815.126380212,33108907.5828127,1,No,first
2-7_6,ESL0170,0,6846,0,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium asteroides,Bifidobacterium asteroides (ESL0170),AB,6846,551815.126380212,0,0,No,second
2-7_6,ESL0824,0,6846,0,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0824),AB,6846,551815.126380212,0,0,No,second
2-7_6,ESL0198,83,6846,0.0121238679520888,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,45800655.4895576,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium polysaccharolyticum,Bifidobacterium polysaccharolyticum (ESL0198),AB,6846,551815.126380212,45800655.4895576,1,No,first
2-7_6,ESL0827,0,6846,0,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0827),AB,6846,551815.126380212,0,0,No,second
2-7_6,ESL0199,82,6846,0.0119777972538709,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,45248840.3631774,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium sp1.,Bifidobacterium sp1. (ESL0199),AB,6846,551815.126380212,45248840.3631774,1,No,first
2-7_6,ESL0200,70,6846,0.0102249488752556,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,38627058.8466148,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0200),AB,6846,551815.126380212,38627058.8466148,1,No,first
2-7_6,ESL0819,0,6846,0,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,0,Yes,bee,2,3,5,A5-B5,,0,Bifidobacterium sp2.,Bifidobacterium sp2. (ESL0819),AB,6846,551815.126380212,0,0,No,second
2-7_6,ESL0197,12,6846,0.00175284837861525,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,6621781.51656254,Yes,bee,2,3,5,A5-B5,,1,Bifidobacterium coryneforme,Bifidobacterium coryneforme (ESL0197),AB,6846,551815.126380212,6621781.51656254,1,No,both
2-7_6,ESL0394,84,6846,0.0122699386503067,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,46352470.6159378,Yes,bee,2,3,5,A5-B5,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0394),AB,6846,551815.126380212,46352470.6159378,1,No,second
2-7_6,ESL0295,33,6846,0.00482033304119194,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,18209899.170547,Yes,bee,2,3,5,A5-B5,,1,Bombilactobacillus mellis,Bombilactobacillus mellis (ESL0295),AB,6846,551815.126380212,18209899.170547,1,No,first
2-7_6,ESL1028,3,6846,0.000438212094653812,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,1655445.37914064,Yes,bee,2,3,5,A5-B5,,1,Bombilactobacillus mellifer,Bombilactobacillus mellifer (ESL1028),AB,6846,551815.126380212,1655445.37914064,1,No,both
2-7_6,ESL0263,2824,6846,0.412503651767455,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,1558325916.89772,Yes,bee,2,3,5,A5-B5,,1,Lactobacillus apis,Lactobacillus apis (ESL0263),AB,6846,551815.126380212,1558325916.89772,1,No,first
2-7_6,ESL0185,0,6846,0,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus apis,Lactobacillus apis (ESL0185),AB,6846,551815.126380212,0,0,No,second
2-7_6,ESL0183,0,6846,0,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0183),AB,6846,551815.126380212,0,0,No,second
2-7_6,ESL0835,1960,6846,0.286298568507157,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,1081557647.70521,Yes,bee,2,3,5,A5-B5,,1,Lactobacillus helsingborgensis,Lactobacillus helsingborgensis (ESL0835),AB,6846,551815.126380212,1081557647.70521,1,No,first
2-7_6,ESL0184,321,6846,0.0468886941279579,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,177132655.568048,Yes,bee,2,3,5,A5-B5,,1,Lactobacillus melliventris,Lactobacillus melliventris (ESL0184),AB,6846,551815.126380212,177132655.568048,1,No,first
2-7_6,ESL0350,0,6846,0,3777726355.19893,2798315.81866587,15.0639696121216,0.0480043292045593,0,Yes,bee,2,3,5,A5-B5,,0,Lactobacillus melliventris,Lactobacillus melliventris (ESL0350),AB,6846,551815.126380212,0,0,No,second
